App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
DS - xR,BUSINESS,0.0,2.0,1.4M,10.0,Free,0.0,Everyone,Business,2017-11-21,1,4.4 and up
DS-Students,FAMILY,4.8,5.0,8.4M,100.0,Free,0.0,Everyone,Education,2018-03-07,2,4.1 and up
DS Thermometer,WEATHER,3.7,631.0,3.0M,100000.0,Free,0.0,Everyone,Weather,2015-05-30,2.2,2.3 and up
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1.0,2.6M,10.0,Paid,4.99,Everyone,Photography,2017-02-02,1.5,4.0 and up
Deep Sleep Battery Saver,TOOLS,4.1,22032.0,3.7M,1000000.0,Free,0.0,Everyone,Tools,2017-08-17,5.1,4.1 and up
Draft Simulator for FUT 18,SPORTS,4.6,162933.0,100M,5000000.0,Free,0.0,Everyone,Sports,2018-11-05,25.7,4.1 and up
DS Flashlight,TOOLS,4.0,127.0,5.8M,10000.0,Free,0.0,Everyone,Tools,2015-05-30,1.31,2.2 and up
DS-82 form,BUSINESS,0.0,1.0,28M,100.0,Free,0.0,Everyone,Business,2018-04-27,1.7.7,4.1 and up
dt Pro,FINANCE,4.8,4.0,4.5M,1000.0,Free,0.0,Everyone,Finance,2017-05-16,3.1,2.2 and up
DT,LIFESTYLE,0.0,0.0,8.9M,100.0,Free,0.0,Everyone,Lifestyle,2018-07-24,7.2.2,4.1 and up
DT Manager,PRODUCTIVITY,4.0,9.0,3.1M,500.0,Free,0.0,Everyone,Productivity,2015-05-21,1.7,2.3 and up
Real Sheet ?: Pathfinder + DT,FAMILY,3.5,2.0,22M,50.0,Paid,2.99,Everyone,Role Playing,2017-03-20,1.1,4.2 and up
DT-CAM,FAMILY,0.0,6.0,9.9M,1000.0,Free,0.0,Everyone,Entertainment,2017-07-29,1.3,2.2 and up
DT Fieldlink,BUSINESS,3.0,2.0,49M,500.0,Free,0.0,Everyone,Business,2017-09-19,2.1.1,4.1 and up
DT Driving Test Theory,FAMILY,4.6,477.0,1.6M,10000.0,Free,0.0,Everyone,Education,2018-02-22,1.1,4.0.3 and up
DT Smart,TOOLS,1.6,39.0,8.9M,1000.0,Free,0.0,Everyone,Tools,2017-07-12,1.1.4,4.1 and up
Truck Simulator DT 3D,FAMILY,3.8,110.0,22M,5000.0,Free,0.0,Everyone,Simulation,2017-04-23,1.0.6,2.3 and up
DT Baby Cam,TOOLS,1.7,10.0,23M,500.0,Free,0.0,Everyone,Tools,2017-05-12,3,2.2 and up
Bloons TD 5,FAMILY,4.6,190086.0,94M,1000000.0,Paid,2.99,Everyone,Strategy,2018-07-13,3.16,2.3.3 and up
WPBS-DT,FAMILY,5.0,3.0,6.3M,500.0,Free,0.0,Everyone,Entertainment,2015-03-04,4.1.1,2.3.3 and up
ReadyOp DT,COMMUNICATION,4.6,8.0,1.1M,1000.0,Free,0.0,Everyone,Communication,2018-06-07,1.0.56,2.3.3 and up
Soccer Manager 2018,SPORTS,4.4,63779.0,95M,1000000.0,Free,0.0,Everyone,Sports,2018-07-16,1.5.6,5.0 and up
Online Soccer Manager (OSM),SPORTS,4.5,1312936.0,21M,10000000.0,Free,0.0,Everyone,Sports,2018-07-31,3.4.06,4.4 and up
DT-VR,FAMILY,3.8,25.0,9.5M,1000.0,Free,0.0,Everyone,Entertainment,2016-09-08,1.2,2.2 and up
Dt Tracking,AUTO_AND_VEHICLES,4.0,4.0,24M,100.0,Free,0.0,Everyone,Auto & Vehicles,2016-10-28,0.2,4.0 and up
DT Simple Interval Timer,SPORTS,4.1,10.0,1.5M,1000.0,Free,0.0,Everyone,Sports,2014-02-17,1.01,2.1 and up
DT Health,MEDICAL,0.0,1.0,24M,10.0,Free,0.0,Everyone,Medical,2017-11-20,2.0.0,4.3 and up
DT CLOTHINGS,SHOPPING,5.0,1.0,7.9M,10.0,Free,0.0,Everyone,Shopping,2018-07-25,1.0.1,4.1 and up
PAY DT,BUSINESS,0.0,0.0,5.3M,1.0,Free,0.0,Everyone,Business,2018-06-02,1.1.0,4.0 and up
Test Application DT 02,ART_AND_DESIGN,0.0,0.0,1.2M,0.0,Free,0.0,Everyone,Art & Design,2017-03-14,4,4.2 and up
Eat Right Diet (by Dt Shreya's Family Diet Clinic),HEALTH_AND_FITNESS,0.0,0.0,12M,10.0,Free,0.0,Everyone,Health & Fitness,2018-07-08,1.0.7,5.0 and up
DT Practice,BUSINESS,0.0,6.0,5.7M,500.0,Free,0.0,Everyone,Business,2017-06-10,1.1.0,4.4 and up
Dt. Jyothi Srinivas,HEALTH_AND_FITNESS,5.0,18.0,13M,100.0,Free,0.0,Everyone,Health & Fitness,2018-06-02,1.0.6,4.1 and up
DT future1 cam,TOOLS,1.0,1.0,24M,50.0,Free,0.0,Everyone,Tools,2018-03-27,3.1,2.2 and up
DT Freight,PRODUCTIVITY,0.0,0.0,54M,1.0,Free,0.0,Everyone,Productivity,2017-11-29,8,4.0.3 and up
Johor DT Lock Screen,PERSONALIZATION,0.0,13.0,3.9M,1000.0,Free,0.0,Everyone,Personalization,2018-01-17,1.1,4.0.3 and up
Wheelie Challenge,GAME,4.6,137338.0,51M,5000000.0,Free,0.0,Everyone,Racing,2018-07-13,1.44,4.1 and up
DT NO.I,HEALTH_AND_FITNESS,2.4,44.0,49M,1000.0,Free,0.0,Everyone,Health & Fitness,2018-01-08,V1.0.1,4.3 and up
DT Technologies,SHOPPING,0.0,0.0,1.3M,10.0,Free,0.0,Everyone,Shopping,2018-07-06,1.1,4.4 and up
DTPay,SHOPPING,4.5,18.0,994k,1000.0,Free,0.0,Everyone,Shopping,2018-11-07,0.8.2,4.0 and up
"""i DT"" Fútbol. Todos Somos Técnicos.",SPORTS,0.0,27.0,3.6M,500.0,Free,0.0,Everyone,Sports,2017-07-10,0.22,4.1 and up
MasterDT,SPORTS,0.0,24.0,4.1M,100.0,Free,0.0,Everyone,Sports,2018-06-30,4.1,4.0.3 and up
Top Soccer Manager,SPORTS,4.4,199739.0,66M,10000000.0,Free,0.0,Everyone,Sports,2018-06-08,1.18.8,4.0.3 and up
The Secret Daily Teachings,LIFESTYLE,4.3,206.0,32M,1000.0,Paid,4.99,Everyone,Lifestyle,2018-11-02,14,4.0.3 and up
Spring flowers theme couleurs d t space,ART_AND_DESIGN,5.0,1.0,2.9M,100.0,Free,0.0,Everyone,Art & Design,2018-04-18,1.0.2,4.0 and up
Soccer Board Tactics,SPORTS,4.1,6231.0,8.9M,100000.0,Free,0.0,Everyone,Sports,2018-09-02,10.36,4.2 and up
Dirt Trackin Sprint Cars,GAME,3.8,499.0,47M,10000.0,Paid,3.99,Everyone,Racing,2018-10-05,1.0.13,5.0 and up
senior easy phone,PERSONALIZATION,3.9,168.0,2.1M,50000.0,Free,0.0,Teen,Personalization,2015-03-27,1,2.3 and up
dt.se,NEWS_AND_MAGAZINES,3.1,124.0,12M,10000.0,Free,0.0,Everyone,News & Magazines,2018-06-29,4.9.0,4.1 and up
WhatsVPN - Unlimited Free VPN,TOOLS,4.7,24985.0,7.8M,500000.0,Free,0.0,Everyone,Tools,2018-07-27,2.2.927,4.1 and up
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759815.0,15M,100000000.0,Free,0.0,Everyone,Tools,2018-07-25,3.1.2,4.0 and up
du app,LIFESTYLE,3.5,7578.0,25M,1000000.0,Free,0.0,Everyone,Lifestyle,2018-07-24,3.98,4.2 and up
DU Battery Saver - Battery Charger & Battery Life,TOOLS,4.5,13479633.0,14M,100000000.0,Free,0.0,Everyone,Tools,2018-05-06,4.8.7.8,4.0 and up
DU Antivirus Security - Applock & Privacy Guard,TOOLS,4.6,436615.0,10M,10000000.0,Free,0.0,Everyone,Tools,2018-05-06,3.3.1,4.0.3 and up
DU Cleaner – Memory cleaner & clean phone cache,TOOLS,4.5,465831.0,8.9M,10000000.0,Free,0.0,Everyone,Tools,2018-07-23,1.5.9.9,4.0 and up
DU Launcher - Boost Your Phone,PERSONALIZATION,4.5,67707.0,4.8M,1000000.0,Free,0.0,Everyone,Personalization,2016-07-02,1.8.0.4,4.0 and up
DU Security,TOOLS,4.4,4847.0,3.2M,100000.0,Free,0.0,Everyone,Tools,2016-06-29,3.0.0.2071,4.0 and up
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133539.0,4.7M,10000000.0,Free,0.0,Everyone,Communication,2016-01-04,6.4.0.4,4.0 and up
DU Browser Mini(Small&Fast),TOOLS,4.2,20941.0,2.0M,1000000.0,Free,0.0,Everyone,Tools,2016-12-23,1.12.23,4.0 and up
Caller ID & Call Block - DU Caller,COMMUNICATION,4.6,93930.0,14M,5000000.0,Free,0.0,Everyone,Communication,2018-01-08,4.0.8,4.2 and up
Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,4.5,5174.0,4.7M,100000.0,Free,0.0,Everyone,Tools,2018-04-26,2.0.0,4.0 and up
du View,FAMILY,3.8,935.0,22M,50000.0,Free,0.0,Teen,Entertainment,2018-03-26,6.4.1,4.3 and up
DU Emoji Keyboard?Simeji?,TOOLS,4.3,19234.0,14M,500000.0,Free,0.0,Everyone,Tools,2017-02-23,3.1.3,4.0.3 and up
"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",PHOTOGRAPHY,4.6,7605.0,4.3M,500000.0,Free,0.0,Everyone,Photography,2018-10-04,1.2.2.2,4.3 and up
Upgrade for Android DU Master,TOOLS,3.6,12993.0,5.2M,1000000.0,Free,0.0,Everyone,Tools,2017-09-01,1.3.0,2.3.3 and up
Modern: DU Launcher Theme,PERSONALIZATION,4.2,868.0,309k,50000.0,Free,0.0,Everyone,Personalization,2015-10-15,1.1,4.0 and up
Weather Forecast Pro,WEATHER,4.7,14051.0,8.7M,100000.0,Paid,3.99,Everyone,Weather,2018-04-08,8.5,4.0 and up
Night: DU Launcher Theme,PERSONALIZATION,4.3,1419.0,485k,50000.0,Free,0.0,Everyone,Personalization,2015-10-15,1.1,4.0 and up
DU Collage Maker - Photo Collage & Grid & Layout,PHOTOGRAPHY,4.7,4595.0,2.5M,100000.0,Free,0.0,Everyone,Photography,2017-04-09,1.4.0,4.0 and up
Du Chinese – Mandarin Lessons,FAMILY,4.8,3390.0,9.2M,100000.0,Free,0.0,Everyone,Education,2017-03-10,1.5.0,4.1 and up
Portes du Soleil,SPORTS,3.1,500.0,39M,50000.0,Free,0.0,Everyone,Sports,2018-02-16,10.012,4.1 and up
Sword of Chaos - Lame du Chaos,GAME,4.5,23599.0,96M,100000.0,Free,0.0,Teen,Action,2018-01-06,11.0.2,4.0 and up
Bible du Semeur-BDS (French),BOOKS_AND_REFERENCE,4.5,313.0,6.9M,50000.0,Free,0.0,Everyone,Books & Reference,2018-04-08,0.7,1.0 and up
La citadelle du musulman,BOOKS_AND_REFERENCE,4.5,314.0,9.8M,50000.0,Free,0.0,Everyone,Books & Reference,2016-03-17,2.1,2.3.3 and up
Voyance du pyromancien,FAMILY,0.0,22.0,16M,5000.0,Free,0.0,Everyone,Entertainment,2018-07-13,1.0.3,4.1 and up
Clean My Android,PRODUCTIVITY,4.7,101163.0,6.2M,5000000.0,Free,0.0,Everyone,Productivity,2018-07-31,1.4.5.2,4.1 and up
Citation du Jour - Motivation,FAMILY,4.1,321.0,914k,100000.0,Free,0.0,Everyone,Education,2015-02-14,1,2.2 and up
La Poupée du Voyant,FAMILY,4.4,265.0,8.2M,50000.0,Free,0.0,Everyone,Entertainment,2017-06-01,1.0.0,4.1 and up
APUS Booster - Space Cleaner & Booster,PRODUCTIVITY,4.6,1048766.0,13M,10000000.0,Free,0.0,Everyone,Productivity,2018-03-08,2.6.28,4.0.3 and up
Officiel du SCRABBLE LAROUSSE,BOOKS_AND_REFERENCE,3.4,116.0,48M,5000.0,Paid,4.6,Everyone,Books & Reference,2016-10-13,1.4,2.3 and up
Proverbes du monde,FAMILY,0.0,38.0,2.8M,10000.0,Free,0.0,Everyone,Entertainment,2018-12-03,1.1.2.0,1.6 and up
iSmart DV,VIDEO_PLAYERS,3.6,5692.0,31M,1000000.0,Free,0.0,Everyone,Video Players & Editors,2018-07-27,R1.4.14.B1.4,4.1 and up
dv Prompter,VIDEO_PLAYERS,3.7,321.0,1.3M,50000.0,Free,0.0,Everyone,Video Players & Editors,2017-03-14,1.2.9,4.2 and up
Sports DV,LIFESTYLE,2.1,86.0,29M,10000.0,Free,0.0,Everyone,Lifestyle,2018-07-17,3.0.3,4.3 and up
Live DV,PHOTOGRAPHY,2.0,16.0,17M,1000.0,Free,0.0,Everyone,Photography,2018-09-05,1.0.6,4.4 and up
Mini DV,AUTO_AND_VEHICLES,3.5,12.0,19M,5000.0,Free,0.0,Everyone,Auto & Vehicles,2018-05-29,1.27,4.0 and up
DV-2019 Results,FAMILY,4.3,158.0,2.6M,10000.0,Free,0.0,Everyone,Entertainment,2018-06-14,17,4.0 and up
AKASO DV,TOOLS,2.4,99.0,71M,10000.0,Free,0.0,Everyone,Tools,2018-07-26,V1.0.9,4.0 and up
DV-LOTTERY 2019 REGISTRATION,FAMILY,4.5,97.0,2.6M,10000.0,Free,0.0,Everyone,Entertainment,2018-01-20,3,4.0 and up
Selfie DV,TOOLS,2.8,29.0,14M,1000.0,Free,0.0,Everyone,Tools,2017-04-24,2.3.26,4.0.3 and up
DV-4036 by Somikon,PHOTOGRAPHY,0.0,17.0,44M,1000.0,Free,0.0,Everyone,Photography,2017-01-19,0.0.5,4.3 and up
DV 2019 Entry Guide,BOOKS_AND_REFERENCE,4.5,92.0,5.1M,10000.0,Free,0.0,Everyone,Books & Reference,2017-10-18,2.0.0,4.1 and up
Touch DV,PHOTOGRAPHY,0.0,1.0,11M,50.0,Free,0.0,Everyone,Photography,2017-07-07,10.4,4.2 and up
Porch DV,HOUSE_AND_HOME,2.8,5.0,13M,1000.0,Free,0.0,Everyone,House & Home,2018-02-06,1,4.1 and up
DV 2019 - EDV Photo & Form,BOOKS_AND_REFERENCE,3.9,314.0,2.6M,50000.0,Free,0.0,Everyone,Books & Reference,2016-10-24,6.0.0,4.0.3 and up
SDV Cam,TOOLS,3.2,67.0,65M,10000.0,Free,0.0,Everyone,Tools,2017-02-06,1.0.8,4.0.3 and up
XDV,PHOTOGRAPHY,3.1,6827.0,8.7M,1000000.0,Free,0.0,Everyone,Photography,2018-04-20,1.9.5,2.3 and up
WiFi Action Camera,SPORTS,2.4,551.0,903k,100000.0,Free,0.0,Everyone,Sports,2014-03-13,1.4,4.0 and up
DV Car Service,MAPS_AND_NAVIGATION,4.6,10.0,25M,100.0,Free,0.0,Everyone,Maps & Navigation,2017-09-08,1.002,4.0.3 and up
DV Lottery Photo,VIDEO_PLAYERS,2.9,23.0,4.0M,5000.0,Free,0.0,Everyone,Video Players & Editors,2016-12-16,1.1,3.0 and up
DV Lottery Photo Tool,PHOTOGRAPHY,4.0,223.0,1.7M,50000.0,Free,0.0,Everyone,Photography,2017-10-28,1.06,4.2 and up
iCam - Webcam Video Streaming,TOOLS,3.7,770.0,2.4M,10000.0,Paid,4.99,Everyone,Tools,2016-07-10,1.6.7,2.3 and up
DV KING 4K,PHOTOGRAPHY,2.3,3.0,8.5M,100.0,Free,0.0,Everyone,Photography,2018-07-17,1.0.10,4.0 and up
Wifi Action Camera,PHOTOGRAPHY,2.9,118.0,26M,50000.0,Free,0.0,Everyone,Photography,2018-07-24,1.3.5,4.0 and up
US DV Lottery 2020 Apply,TRAVEL_AND_LOCAL,4.6,41.0,2.0M,10000.0,Free,0.0,Everyone,Travel & Local,2018-01-14,1.02,4.0 and up
DV-2019 PHOTO TOOL,FAMILY,4.3,21.0,2.5M,1000.0,Free,0.0,Everyone,Entertainment,2018-01-20,5,4.0 and up
DV ASSIST,FAMILY,5.0,1.0,18M,100.0,Free,0.0,Everyone,Education,2018-02-08,1,4.4 and up
4K Ultra Camera,PHOTOGRAPHY,4.2,382.0,2.9M,100000.0,Free,0.0,Everyone,Photography,2018-07-30,39.272.12,2.2 and up
DV Lottery Simulator,FAMILY,4.6,13.0,1.3M,1000.0,Free,0.0,Everyone,Entertainment,2016-10-20,1.1,4.1 and up
U.S.A DV Lottery Process,FAMILY,4.5,8.0,1.7M,1000.0,Free,0.0,Everyone,Education,2017-12-03,1,4.1 and up
DV Statistics,SOCIAL,4.2,6.0,2.7M,100.0,Free,0.0,Everyone,Social,2015-08-10,1.2,4.0.3 and up
DV 2018 Winners Guide,BOOKS_AND_REFERENCE,4.8,11.0,608k,1000.0,Free,0.0,Everyone,Books & Reference,2017-07-23,1.09,4.2 and up
MelifeCam-M,VIDEO_PLAYERS,3.5,81.0,22M,10000.0,Free,0.0,Everyone,Video Players & Editors,2016-07-21,R1.3.21.3,4.1 and up
DV-2019 UK/British,FAMILY,4.6,166.0,4.2M,5000.0,Free,0.0,Everyone,Entertainment,2018-11-03,3,4.0 and up
GoPlus Cam,VIDEO_PLAYERS,3.5,3484.0,41M,500000.0,Free,0.0,Everyone,Video Players & Editors,2017-12-18,3.0.1,4.0.3 and up
GoAction,VIDEO_PLAYERS,3.6,1522.0,65M,100000.0,Free,0.0,Everyone,Video Players & Editors,2018-07-17,V1.5.3,4.4 and up
DV Portfolio,TOOLS,0.0,0.0,16M,50.0,Free,0.0,Everyone,Tools,2017-10-23,1,4.1 and up
DV Youth,LIFESTYLE,5.0,5.0,15M,100.0,Free,0.0,Everyone,Lifestyle,2016-04-25,1.2,4.0.3 and up
DV KING,PHOTOGRAPHY,3.0,2.0,9.3M,100.0,Free,0.0,Everyone,Photography,2017-09-19,1.0.0,2.2 and up
DV - Digito Verificador,TOOLS,0.0,2.0,4.2M,500.0,Free,0.0,Everyone,Tools,2017-02-03,1,4.0 and up
DV Web Design Tips,PRODUCTIVITY,0.0,1.0,5.1M,10.0,Free,0.0,Teen,Productivity,2017-10-26,1.0.0,4.1 and up
DENVER ACTION CAM 3,PHOTOGRAPHY,2.9,66.0,8.9M,10000.0,Free,0.0,Everyone,Photography,2016-11-16,1.0.2,2.2 and up
4K VIDEO PLAYER ULTRA HD,VIDEO_PLAYERS,3.7,20.0,24M,5000.0,Free,0.0,Everyone,Video Players & Editors,2017-01-05,7,2.3.3 and up
US DV Lottery 2019,TRAVEL_AND_LOCAL,4.6,14.0,4.0M,1000.0,Free,0.0,Everyone,Travel & Local,2018-12-04,1,4.0 and up
Hotel Insanity,GAME,4.2,3816.0,31M,100000.0,Free,0.0,Teen,Arcade,2016-07-07,1,3.0 and up
SportCAM,TOOLS,3.2,427.0,9.5M,100000.0,Free,0.0,Everyone,Tools,2018-04-05,1.7.6,2.2 and up
SportLook,PHOTOGRAPHY,2.5,1283.0,8.2M,100000.0,Free,0.0,Everyone,Photography,2018-06-21,1.2.7,4.1 and up
DW - Breaking World News,NEWS_AND_MAGAZINES,4.4,17671.0,17M,1000000.0,Free,0.0,Everyone 10+,News & Magazines,2018-06-08,2.3.10,4.2 and up
"DW Learn German - A1, A2, B1 and placement test",FAMILY,4.3,902.0,1.8M,100000.0,Free,0.0,Everyone,Education,2017-09-28,1,4.4 and up
DW Spectrum™ IPVMS Mobile,BUSINESS,4.0,44.0,30M,10000.0,Free,0.0,Everyone,Business,2018-06-19,18.1.18164,4.1 and up
DW Amharic by AudioNow Digital,NEWS_AND_MAGAZINES,4.5,322.0,31M,10000.0,Free,0.0,Everyone,News & Magazines,2018-06-26,4.0.9,4.1 and up
DW VMAX,TOOLS,3.4,843.0,8.5M,100000.0,Free,0.0,Everyone,Tools,2017-04-05,3.7.1,2.2 and up
News: DW Español,NEWS_AND_MAGAZINES,4.3,25.0,6.3M,1000.0,Free,0.0,Everyone,News & Magazines,2018-04-26,1,4.1 and up
DW,NEWS_AND_MAGAZINES,0.0,0.0,4.8M,10000.0,Free,0.0,Everyone 10+,News & Magazines,2018-07-13,1.0.5,5.0 and up
DW Arabic By dw-arab.com,NEWS_AND_MAGAZINES,4.3,386.0,6.0M,50000.0,Free,0.0,Everyone,News & Magazines,2017-10-27,3.2,4.1 and up
DW Espanol,NEWS_AND_MAGAZINES,0.0,0.0,5.8M,100.0,Free,0.0,Everyone,News & Magazines,2018-05-06,1,4.2 and up
News :DW Bangali,NEWS_AND_MAGAZINES,0.0,1.0,6.3M,10.0,Free,0.0,Everyone,News & Magazines,2018-02-07,1,4.1 and up
Learn German: Die Bienenretter,FAMILY,4.0,25.0,79M,5000.0,Free,0.0,Everyone,Educational;Education,2017-07-26,1.0.5,2.3 and up
News: DW Hausa,NEWS_AND_MAGAZINES,4.9,9.0,6.3M,1000.0,Free,0.0,Everyone,News & Magazines,2018-04-26,1,4.1 and up
DW Spectrum™ IP VMS,BUSINESS,3.4,102.0,2.4M,10000.0,Free,0.0,Everyone,Business,2016-04-14,2.5.0-prod,2.2 and up
DW Audio,FAMILY,4.9,38.0,5.0M,1000.0,Free,0.0,Everyone,Education,2017-06-16,0.9.0,4.1 and up
DW Contacts widget,TOOLS,4.3,56.0,2.0M,1000.0,Paid,0.99,Everyone,Tools,2014-05-06,1.1.0.0,2.1 and up
DW ????? By dw-arab.com,NEWS_AND_MAGAZINES,4.7,11.0,4.4M,1000.0,Free,0.0,Everyone,News & Magazines,2017-03-26,1.0.0,4.1 and up
German Listening,FAMILY,4.8,18298.0,8.0M,500000.0,Free,0.0,Everyone,Education,2018-07-23,2.94,2.3.3 and up
DW Event,EVENTS,4.3,9.0,39M,1000.0,Free,0.0,Everyone,Events,2018-05-29,2.32.2,4.1 and up
DW Witness,BUSINESS,4.0,6.0,3.5M,500.0,Free,0.0,Everyone,Business,2018-05-14,1.1.2,5.0 and up
Fahrschule DW,FAMILY,0.0,5.0,3.9M,1000.0,Free,0.0,Everyone,Education,2016-04-19,1.2,2.2 and up
Downvids Helper - One touch DW,VIDEO_PLAYERS,3.5,197.0,9.8M,10000.0,Free,0.0,Everyone,Video Players & Editors,2017-05-02,1,4.0.3 and up
DW Tech Tools,BUSINESS,0.0,1.0,5.9M,100.0,Free,0.0,Everyone,Business,2018-07-24,26.1,4.1 and up
DW Security,BUSINESS,5.0,6.0,15M,100.0,Free,0.0,Everyone,Business,2018-07-25,69.1,4.1 and up
News: RFI Hausa,NEWS_AND_MAGAZINES,4.7,10.0,6.3M,1000.0,Free,0.0,Everyone,News & Magazines,2018-04-28,1,4.1 and up
ZAK DW,BUSINESS,0.0,0.0,3.0M,10.0,Free,0.0,Teen,Business,2015-11-13,1,4.1 and up
DW Contacts Wear,TOOLS,4.2,37.0,2.2M,5000.0,Free,0.0,Everyone,Tools,2015-09-03,0.0.0.2,4.0 and up
Hausa Radio,NEWS_AND_MAGAZINES,4.4,3375.0,4.2M,100000.0,Free,0.0,Everyone,News & Magazines,2018-07-31,4.1,4.1 and up
Digi Dex for DW Next Order @PS4,TOOLS,4.2,155.0,16M,10000.0,Free,0.0,Everyone,Tools,2018-02-24,1.3,5.0 and up
DW Timer,TOOLS,5.0,9.0,1.5M,100.0,Free,0.0,Everyone,Tools,2017-05-04,1,1.6 and up
RETRO Shocked DW-6000,PERSONALIZATION,5.0,13.0,500k,100.0,Paid,1.49,Everyone,Personalization,2017-04-04,1.2,2.3 and up
VMAX IP Plus Mobile Client,BUSINESS,2.0,9.0,3.4M,1000.0,Free,0.0,Everyone,Business,2017-09-06,1.1.12,2.3 and up
Rose Gold DW Watch Theme,PERSONALIZATION,0.0,1.0,3.3M,100.0,Free,0.0,Everyone,Personalization,2018-07-25,1.1.1,4.0 and up
DW Maps,TRAVEL_AND_LOCAL,3.7,35.0,13M,10000.0,Free,0.0,Everyone,Travel & Local,2017-06-06,1.9,2.3.3 and up
DW Uninstall Applications,TOOLS,0.0,0.0,2.5M,10.0,Free,0.0,Everyone,Tools,2017-05-02,1,2.3 and up
Bodyworks DW,HEALTH_AND_FITNESS,0.0,0.0,10M,10.0,Free,0.0,Everyone,Health & Fitness,2018-09-07,4.2.2,4.1 and up
DW Cleaner,TOOLS,0.0,7.0,3.0M,500.0,Free,0.0,Everyone,Tools,2018-05-08,1.7,4.0 and up
DW Missed call cleaner patch,TOOLS,3.9,65.0,54k,5000.0,Free,0.0,Everyone,Tools,2014-11-27,1.4,2.0 and up
Swahili Radio,NEWS_AND_MAGAZINES,4.5,171.0,4.8M,10000.0,Free,0.0,Everyone,News & Magazines,2018-05-30,3,4.0 and up
Black Classic DW Watch Theme,PERSONALIZATION,0.0,1.0,2.9M,100.0,Free,0.0,Everyone,Personalization,2018-07-25,1.1.1,4.0 and up
White Classic Petite Watch Theme for DW,LIFESTYLE,0.0,2.0,3.0M,500.0,Free,0.0,Everyone,Lifestyle,2018-07-24,1.1.1,4.0 and up
D.W Bien Être,HEALTH_AND_FITNESS,0.0,0.0,40M,10.0,Free,0.0,Everyone,Health & Fitness,2016-06-04,1,2.3 and up
DX,SHOPPING,3.1,6697.0,11M,500000.0,Free,0.0,Everyone,Shopping,2018-01-02,4.2.1,4.0 and up
Direct Express®,FINANCE,4.5,6156.0,6.6M,500000.0,Free,0.0,Everyone,Finance,2017-09-05,1.0.10,4.0 and up
Retro City Rampage DX,GAME,4.7,416.0,16M,10000.0,Paid,2.99,Teen,Action,2017-12-01,1.0.5,4.0 and up
PORTABLE SOCCER DX,SPORTS,4.4,552.0,1.6M,5000.0,Paid,1.0,Everyone,Sports,2018-06-19,3.4,2.2 and up
Across Age DX,FAMILY,3.8,5964.0,48M,500000.0,Free,0.0,Teen,Role Playing,2015-09-01,1.1.0,2.2 and up
ZOOKEEPER DX TouchEdition,FAMILY,4.2,3195.0,4.6M,100000.0,Paid,0.99,Everyone,Puzzle,2015-11-26,1.2.7,2.1 and up
Ham DX Cluster & Spots Finder,COMMUNICATION,4.5,115.0,2.8M,5000.0,Free,0.0,Everyone,Communication,2016-07-15,1.4.4,4.1 and up
DX Alerts,LIFESTYLE,4.5,22.0,23M,1000.0,Free,0.0,Everyone,Lifestyle,2016-07-19,2,4.0.3 and up
Piczle Lines DX,FAMILY,4.6,281.0,26M,5000.0,Free,0.0,Everyone,Puzzle,2018-04-15,1.4.6,4.0 and up
PORTABLE SOCCER DX Lite,SPORTS,4.2,15068.0,2.5M,1000000.0,Free,0.0,Everyone,Sports,2018-06-19,3.4,2.3 and up
DX Spots Free,TOOLS,4.5,46.0,24M,1000.0,Free,0.0,Everyone,Tools,2018-05-18,2.0.402,4.1 and up
3DAnimeGirl DX DreamPortrait KAWAII Girl DressUp,FAMILY,4.2,449.0,56M,10000.0,Free,0.0,Teen,Casual,2018-02-16,1.5,4.0 and up
Bubble Shooter DX,FAMILY,4.2,636.0,4.0M,100000.0,Free,0.0,Everyone,Casual,2018-06-21,1.21,4.0.3 and up
DX Alert,TOOLS,4.1,27.0,2.5M,1000.0,Free,0.0,Everyone,Tools,2016-04-28,1.131,3.2 and up
Age of Procreation DX,FAMILY,4.3,1894.0,40M,100000.0,Free,0.0,Mature 17+,Simulation,2016-04-22,1.441,2.3 and up
Chronolink DX,FAMILY,5.0,7.0,73M,10.0,Paid,0.99,Everyone,Puzzle,2017-06-07,1.2,4.1 and up
DX Simulation for OOO Dx Belt,FAMILY,4.6,67.0,31M,10000.0,Free,0.0,Everyone,Simulation,2018-04-08,1.7,4.1 and up
Tricky Bike Stunt Rider DX,FAMILY,4.4,16.0,45M,500.0,Free,0.0,Everyone,Simulation;Education,2018-07-29,1.1.1,4.0 and up
DX Gashacon Sword for Ex-Aid Henshin,FAMILY,0.0,17.0,42M,1000.0,Free,0.0,Everyone,Simulation,2018-07-14,1,4.1 and up
DX Simulation Belt for Build henshin,FAMILY,4.5,182.0,39M,10000.0,Free,0.0,Everyone,Simulation,2018-11-07,2,4.1 and up
Active Soccer 2 DX,SPORTS,3.6,28.0,48M,500.0,Paid,2.99,Everyone,Sports,2017-03-28,1.0.3,1.5 and up
