Std.Dev.,234,236,928,535,262,721,399,697,,
Total,679,-,-,-,-,548,533,877,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,623,292,72,793,81,627,201,,
Iter,2,65,941,232,107,539,163,698,,
Iter,3,921,388,586,888,191,701,180,,
Average,353,123,946,596,138,938,909,229,,
Maximum,566,964,35,949,361,193,384,554,,
Std.Dev.,868,110,374,135,99,572,607,399,,
Total,551,-,-,-,-,769,519,982,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,607,865,473,512,559,902,718,,
Iter,2,91,812,700,977,156,16,438,,
Iter,3,968,875,175,21,312,585,392,,
Average,316,839,264,211,434,710,476,127,,
Maximum,960,911,644,390,766,85,26,379,,
Std.Dev.,303,865,401,136,185,521,148,184,,
Total,955,-,-,-,-,411,620,337,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,319,302,847,535,408,451,396,,
Iter,2,459,857,695,98,498,826,804,,
Iter,3,364,478,382,912,234,613,229,,
Average,158,15,684,574,635,442,161,207,,
Maximum,890,791,327,986,198,490,347,822,,
Std.Dev.,978,874,113,581,55,566,265,897,,
Total,222,-,-,-,-,699,72,398,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,231,919,267,499,226,378,518,,
Iter,2,831,961,307,92,704,413,754,,
Iter,3,827,332,4,364,817,660,649,,
Average,314,181,848,66,615,416,120,186,,
Maximum,479,788,188,429,294,297,548,223,,
Std.Dev.,418,375,501,455,121,573,930,755,,
Total,654,-,-,-,-,697,201,614,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,321,313,94,387,305,45,303,,
Iter,2,997,928,426,395,27,965,859,,
Iter,3,3,262,584,346,375,986,97,,
Average,200,64,681,657,378,587,207,821,,
Maximum,95,146,616,819,883,447,137,343,,
Std.Dev.,286,946,985,334,511,718,41,472,,
Total,533,-,-,-,-,665,848,887,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,608,756,493,797,856,516,24,,
Iter,2,526,293,101,613,403,635,610,,
Iter,3,85,140,370,514,147,893,681,,
Average,408,690,119,734,128,84,729,475,,
Maximum,336,214,775,902,204,475,198,865,,
Std.Dev.,373,308,92,86,53,343,736,792,,
Total,557,-,-,-,-,220,700,39,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,779,783,187,615,228,795,995,,
Iter,2,824,74,584,107,471,203,920,,
Iter,3,793,112,147,658,841,407,790,,
Average,277,521,788,513,508,764,968,554,,
Maximum,777,636,512,6,61,966,279,759,,
Std.Dev.,80,133,408,476,975,910,115,766,,
Total,564,-,-,-,-,12,770,908,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,419,21,936,890,566,400,349,,
Iter,2,928,728,460,217,755,103,506,,
Iter,3,129,357,967,126,136,977,609,,
Average,128,69,216,727,693,623,980,634,,
Maximum,102,757,935,253,751,23,464,782,,
Std.Dev.,484,160,805,266,537,628,405,563,,
Total,227,-,-,-,-,524,18,903,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,745,925,926,397,665,922,504,,
Iter,2,707,730,718,101,465,427,871,,
Iter,3,371,471,922,612,613,929,358,,
Average,714,640,30,182,244,720,811,101,,
Maximum,822,276,482,276,80,857,193,942,,
Std.Dev.,247,714,309,728,246,616,940,909,,
Total,291,-,-,-,-,266,756,80,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,862,51,21,202,487,450,998,,
Iter,2,161,364,99,270,708,754,268,,
Iter,3,177,620,746,149,104,432,353,,
Average,175,69,320,327,777,940,833,716,,
Maximum,40,405,543,707,191,354,779,863,,
Std.Dev.,281,55,907,808,932,333,793,994,,
Total,794,-,-,-,-,276,203,838,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,346,343,37,489,128,846,598,,
Iter,2,73,346,716,261,684,280,612,,
Iter,3,264,120,700,358,258,435,747,,
Average,175,476,926,623,962,301,860,692,,
Maximum,493,133,58,348,981,587,1,570,,
Std.Dev.,334,4,237,753,828,695,500,51,,
Total,197,-,-,-,-,699,976,458,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,936,539,1000,801,821,39,921,,
Iter,2,15,162,35,422,858,201,699,,
Iter,3,503,593,763,177,6,927,968,,
Average,12,376,923,15,15,623,248,669,,
Maximum,96,768,274,643,305,878,601,520,,
Std.Dev.,511,809,898,42,807,70,784,327,,
Total,837,-,-,-,-,723,908,80,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,138,655,696,112,571,392,361,,
Iter,2,475,17,162,931,262,290,437,,
Iter,3,47,494,510,242,466,813,735,,
Average,244,843,40,58,953,964,886,166,,
Maximum,404,377,958,726,386,351,63,8,,
Std.Dev.,497,94,843,580,27,463,132,985,,
Total,269,-,-,-,-,475,254,460,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,773,45,452,998,98,1000,707,,
Iter,2,658,60,713,197,704,183,1000,,
Iter,3,492,318,828,314,423,715,102,,
Average,375,825,545,277,355,976,89,356,,
Maximum,291,290,534,88,455,866,511,532,,
Std.Dev.,66,589,623,836,98,525,918,751,,
Total,390,-,-,-,-,93,207,425,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,894,866,807,524,956,607,12,,
Iter,2,196,238,994,630,777,917,461,,
Iter,3,941,889,525,933,951,200,254,,
Average,611,797,902,920,907,889,524,510,,
Maximum,84,535,379,512,427,71,948,775,,
Std.Dev.,821,850,553,806,336,886,374,200,,
Total,624,-,-,-,-,364,812,8,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,713,246,449,589,518,827,402,,
Iter,2,708,94,482,589,465,638,73,,
Iter,3,792,57,374,202,576,890,605,,
Average,638,931,765,282,506,479,590,24,,
Maximum,538,99,359,861,798,438,273,459,,
Std.Dev.,128,66,83,393,970,771,76,322,,
Total,649,-,-,-,-,91,664,990,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,996,84,980,789,458,307,591,,
Iter,2,28,439,563,8,252,72,67,,
Iter,3,381,626,295,369,477,5,947,,
Average,603,653,350,228,111,421,732,345,,
Maximum,16,864,49,346,185,179,260,27,,
Std.Dev.,67,519,247,307,783,70,311,720,,
Total,780,-,-,-,-,6,430,855,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,592,800,648,109,451,285,193,,
Iter,2,50,84,387,678,77,316,34,,
Iter,3,608,630,815,52,455,133,399,,
Average,775,864,668,491,895,158,437,634,,
Maximum,513,532,325,500,925,457,747,416,,
Std.Dev.,743,222,156,969,326,389,463,754,,
Total,243,-,-,-,-,5,900,535,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,367,67,660,426,99,722,704,,
Iter,2,315,7,143,781,202,962,526,,
Iter,3,77,382,58,513,274,530,349,,
Average,790,83,657,74,599,606,991,939,,
Maximum,800,453,886,832,728,321,415,663,,
Std.Dev.,664,531,307,80,282,650,270,3,,
Total,604,-,-,-,-,616,180,117,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,612,515,521,275,497,82,15,,
Iter,2,261,587,870,625,257,189,23,,
Iter,3,609,451,938,1000,818,346,563,,
Average,765,290,669,842,790,576,872,777,,
Maximum,451,27,263,119,300,268,392,30,,
Std.Dev.,494,987,510,447,606,911,374,407,,
Total,644,-,-,-,-,423,708,750,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,644,969,363,951,14,792,152,,
Iter,2,712,920,123,311,906,797,780,,
Iter,3,254,521,321,434,648,27,40,,
Average,102,112,119,474,586,610,642,879,,
Maximum,29,300,629,834,511,655,8,799,,
Std.Dev.,141,925,986,204,494,2,891,945,,
Total,585,-,-,-,-,314,592,946,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,497,220,235,424,517,592,892,,
Iter,2,721,382,356,260,196,551,471,,
Iter,3,197,403,214,622,36,588,237,,
Average,160,169,108,521,346,135,827,631,,
Maximum,823,887,494,498,978,648,224,442,,
Std.Dev.,25,620,685,416,15,410,893,417,,
Total,297,-,-,-,-,727,984,542,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,404,247,589,793,271,746,556,,
Iter,2,343,825,579,170,876,222,120,,
Iter,3,843,972,796,190,349,710,754,,
Average,520,76,322,66,852,283,640,2,,
Maximum,149,631,394,869,32,34,935,244,,
Std.Dev.,794,561,781,663,530,662,578,942,,
Total,297,-,-,-,-,876,445,808,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,591,823,250,278,392,218,205,,
Iter,2,324,189,276,190,551,610,603,,
Iter,3,375,401,55,211,347,417,773,,
Average,320,405,946,327,109,173,523,237,,
Maximum,171,704,417,816,801,475,36,749,,
Std.Dev.,687,511,512,925,950,343,846,221,,
Total,439,-,-,-,-,484,79,426,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,864,679,241,539,317,534,736,,
Iter,2,417,828,297,236,916,502,359,,
Iter,3,957,753,413,889,910,707,223,,
Average,922,100,915,435,817,26,11,553,,
Maximum,75,27,77,549,553,12,26,455,,
Std.Dev.,589,529,604,765,509,10,539,34,,
Total,693,-,-,-,-,124,816,173,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,315,565,400,949,110,878,23,,
Iter,2,282,453,485,724,753,406,761,,
Iter,3,530,659,703,722,644,534,80,,
Average,953,877,479,551,298,296,417,53,,
Maximum,623,229,160,530,636,740,64,849,,
Std.Dev.,695,929,462,861,80,959,266,683,,
Total,611,-,-,-,-,664,310,852,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,824,956,519,266,499,739,560,,
Iter,2,554,691,986,411,967,318,924,,
Average,906,480,372,381,745,15,710,842,,
Maximum,163,798,431,542,405,612,786,666,,
Std.Dev.,394,577,665,386,405,993,473,719,,
Total,55,-,-,-,-,999,920,971,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,890,917,479,676,762,989,206,,
Iter,2,699,844,883,439,538,518,566,,
Iter,3,147,861,886,387,271,923,726,,
Average,272,5,792,341,24,849,137,19,,
Maximum,699,362,891,568,557,568,13,640,,
Std.Dev.,161,307,842,121,90,711,624,112,,
Total,728,-,-,-,-,537,135,721,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,82,862,386,193,289,473,272,,
Iter,2,35,12,373,377,13,411,623,,
Iter,3,423,497,709,115,844,837,191,,
Average,17,989,159,158,585,224,603,218,,
Maximum,432,127,392,837,445,315,878,503,,
Std.Dev.,218,100,483,987,517,822,259,445,,
Total,169,-,-,-,-,563,514,824,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,710,663,535,336,188,664,400,,
Iter,2,608,926,686,239,122,107,241,,
Iter,3,916,130,579,319,187,220,269,,
Average,525,860,50,521,902,867,331,10,,
Maximum,219,535,495,724,547,979,660,407,,
Std.Dev.,643,470,897,724,302,934,365,133,,
Total,542,-,-,-,-,579,845,469,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,800,743,427,824,177,52,268,,
Iter,2,554,33,183,210,244,457,383,,
Iter,3,87,390,156,841,927,917,265,,
Average,477,785,921,54,899,388,586,108,,
Maximum,499,618,261,251,202,194,333,234,,
Std.Dev.,659,737,282,742,904,756,977,28,,
Total,59,-,-,-,-,668,117,401,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,52,503,189,66,881,949,97,,
Iter,2,851,84,572,644,970,194,586,,
Iter,3,740,758,578,508,104,731,334,,
Average,433,586,350,914,732,382,897,460,,
Maximum,594,170,465,337,582,485,574,769,,
Std.Dev.,3,819,729,907,17,189,442,20,,
Total,282,-,-,-,-,226,339,946,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,387,522,575,172,826,587,413,,
Iter,2,303,196,501,923,909,181,920,,
Iter,3,352,265,734,832,651,786,726,,
Average,59,207,534,660,400,566,163,153,,
Maximum,955,297,630,533,450,781,85,780,,
Std.Dev.,609,552,10,712,712,898,819,869,,
Total,506,-,-,-,-,902,426,700,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,762,427,569,881,739,206,9,,
Iter,2,545,610,411,663,429,574,941,,
Iter,3,927,75,91,144,387,200,89,,
Average,479,133,883,610,875,625,950,162,,
Maximum,921,873,8,541,749,488,498,836,,
Std.Dev.,939,787,1,93,406,160,105,366,,
Total,45,-,-,-,-,30,881,910,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,672,582,626,131,4,229,435,,
Iter,2,427,781,518,542,118,221,993,,
Iter,3,560,340,399,31,739,318,473,,
Average,938,763,158,722,515,259,493,413,,
Maximum,217,396,875,819,436,72,464,448,,
Std.Dev.,646,477,955,358,705,742,814,107,,
Total,182,-,-,-,-,446,182,114,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,820,811,835,972,129,720,330,,
Iter,2,971,270,707,273,188,204,353,,
Iter,3,79,856,737,595,77,932,690,,
Average,636,393,541,749,37,474,87,923,,
Maximum,134,211,325,121,431,376,717,211,,
Std.Dev.,585,808,337,792,28,156,178,326,,
Total,316,-,-,-,-,365,409,370,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,414,487,813,167,139,634,220,,
Iter,2,691,601,196,463,435,799,275,,
Iter,3,227,478,126,46,538,513,174,,
Average,389,516,645,498,683,855,868,410,,
Maximum,416,824,293,479,211,522,590,622,,
Std.Dev.,918,550,72,308,314,112,263,927,,
Total,375,-,-,-,-,512,593,60,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,516,609,39,219,108,950,297,,
Iter,2,215,671,404,682,980,414,860,,
Iter,3,466,651,416,229,270,94,372,,
Average,650,999,320,71,917,906,592,63,,
Maximum,380,825,617,610,773,376,167,711,,
Std.Dev.,908,956,204,627,287,523,786,222,,
Total,760,-,-,-,-,438,212,326,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,755,423,942,118,148,66,324,,
Iter,2,262,857,223,397,920,160,989,,
Iter,3,81,36,226,47,254,564,238,,
Average,814,119,245,18,484,390,789,685,,
Maximum,819,377,639,355,967,981,36,304,,
Std.Dev.,454,930,333,287,385,871,472,124,,
Total,177,-,-,-,-,977,350,640,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,170,485,194,384,464,532,210,,
Iter,2,949,304,452,772,660,550,442,,
Iter,3,119,144,986,519,479,283,242,,
Average,885,566,955,744,478,741,804,204,,
Maximum,972,627,579,54,269,225,640,108,,
Std.Dev.,424,727,391,278,665,694,443,794,,
Total,819,-,-,-,-,393,938,882,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,555,721,814,498,574,226,295,,
Iter,2,900,945,226,609,725,321,221,,
Iter,3,895,611,825,44,250,643,176,,
Average,86,37,382,510,735,639,584,989,,
Maximum,67,488,184,749,911,328,479,105,,
Std.Dev.,349,159,548,44,977,210,67,7,,
Total,67,-,-,-,-,947,344,583,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,941,142,196,200,191,465,376,,
Iter,2,11,627,336,880,359,23,507,,
Iter,3,284,626,478,735,468,100,999,,
Average,756,59,334,638,607,373,197,866,,
Maximum,276,270,297,795,27,242,269,296,,
Std.Dev.,746,334,759,460,1000,347,387,76,,
Total,839,-,-,-,-,931,102,531,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,146,375,461,442,709,432,445,,
Iter,2,688,11,263,20,938,743,930,,
Iter,3,953,27,201,699,940,469,379,,
Average,634,296,529,448,667,865,841,821,,
Maximum,309,457,780,228,901,729,91,230,,
Std.Dev.,477,31,860,929,876,854,951,15,,
Total,370,-,-,-,-,402,666,377,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,93,738,865,625,82,464,527,,
Iter,2,578,328,69,947,482,782,879,,
Average,661,859,482,244,611,522,560,357,,
Maximum,974,887,29,808,635,844,441,623,,
Std.Dev.,8,131,925,965,950,268,216,604,,
Total,630,-,-,-,-,131,905,64,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,703,326,861,964,799,475,553,,
Iter,2,731,90,293,876,840,139,693,,
Average,755,45,285,189,520,745,598,855,,
Maximum,561,882,903,359,947,184,331,199,,
Std.Dev.,1000,894,222,247,502,64,865,559,,
Total,911,-,-,-,-,631,382,257,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,998,170,907,514,826,201,862,,
Iter,2,899,565,954,759,900,305,687,,
Average,772,519,191,205,388,846,191,478,,
Maximum,738,639,581,746,204,765,249,639,,
Std.Dev.,611,897,657,665,568,845,29,328,,
Total,598,-,-,-,-,680,911,680,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,305,456,462,68,530,91,503,,
Iter,2,933,384,21,869,394,865,903,,
Average,492,473,332,324,562,963,867,39,,
Maximum,92,378,866,865,566,164,512,656,,
Std.Dev.,666,795,642,33,214,666,998,455,,
Total,146,-,-,-,-,592,657,158,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,510,199,283,150,109,956,445,,
Iter,2,256,84,526,755,249,205,897,,
Average,701,242,435,830,139,588,27,295,,
Maximum,586,344,558,243,347,731,510,481,,
Std.Dev.,943,302,240,878,765,521,558,506,,
Total,247,-,-,-,-,151,317,757,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,748,811,882,836,976,887,492,,
Iter,2,47,207,873,481,451,466,312,,
Iter,3,470,171,604,215,124,756,392,,
Average,507,506,216,520,355,989,289,352,,
Maximum,909,466,233,98,566,7,47,946,,
Std.Dev.,125,871,277,852,261,382,614,383,,
Total,300,-,-,-,-,45,937,729,,
,,,,,,,,,,
,,,,,,,,,,
first name: Person,last name: Human,date: end of time,,,,,,,,
,,,,,,,,,,
Row Type,Iter Number,Power1,Speed1,Speed2,Electricity,Effort,Weight,Torque,,
Iter,1,919,497,234,958,417,254,473,,
Iter,2,501,907,634,397,860,174,833,,
Iter,3,163,993,970,987,298,605,728,,
Average,387,881,148,902,136,220,204,14,,
